cod_mun_ibge_6;cod_mun_ibge_7;municipio;UF;populacao;obitos_infantis;nascidos_vivos;TMI;ANO
521030;5210307;Israelândia;GO;2560;0;27;0.0;2021
521040;5210406;Itaberaí;GO;44734;7;562;12.455516014234876;2021
521056;5210562;Itaguari;GO;4963;1;50;20.0;2021
521060;5210604;Itaguaru;GO;4904;0;41;0.0;2021
521080;5210802;Itajá;GO;4380;2;68;29.41176470588235;2021
521090;5210901;Itapaci;GO;21087;2;282;7.092198581560283;2021
521100;5211008;Itapirapuã;GO;8007;1;75;13.333333333333334;2021
521120;5211206;Itapuranga;GO;26113;3;312;9.615384615384617;2021
521130;5211305;Itarumã;GO;6101;1;65;15.384615384615385;2021
521140;5211404;Itauçu;GO;7736;1;82;12.195121951219512;2021
521150;5211503;Itumbiara;GO;107970;12;1263;9.501187648456057;2021
521160;5211602;Ivolândia;GO;2693;0;21;0.0;2021
521170;5211701;Jandaia;GO;6272;0;61;0.0;2021
521180;5211800;Jaraguá;GO;45223;4;525;7.619047619047619;2021
521190;5211909;Jataí;GO;105729;24;1441;16.655100624566273;2021
521200;5212006;Jaupaci;GO;2924;0;47;0.0;2021
521205;5212055;Jesúpolis;GO;2123;0;22;0.0;2021
521210;5212105;Joviânia;GO;7159;1;84;11.904761904761903;2021
521220;5212204;Jussara;GO;19620;2;205;9.75609756097561;2021
521225;5212253;Lagoa Santa;GO;1390;0;21;0.0;2021
521230;5212303;Leopoldo de Bulhões;GO;8745;1;82;12.195121951219512;2021
521250;5212501;Luziânia;GO;209129;28;2919;9.592326139088728;2021
521260;5212600;Mairipotaba;GO;2561;0;16;0.0;2021
521270;5212709;Mambaí;GO;8124;5;162;30.864197530864196;2021
521280;5212808;Mara Rosa;GO;10700;2;132;15.151515151515152;2021
521290;5212907;Marzagão;GO;2758;1;36;27.777777777777775;2021
521295;5212956;Matrinchã;GO;4042;1;49;20.408163265306122;2021
521300;5213004;Maurilândia;GO;10304;1;141;7.092198581560283;2021
521305;5213053;Mimoso de Goiás;GO;2614;0;27;0.0;2021
521308;5213087;Minaçu;GO;27075;6;390;15.384615384615385;2021
521310;5213103;Mineiros;GO;70081;16;1026;15.594541910331383;2021
521340;5213400;Moiporá;GO;1685;0;6;0.0;2021
521350;5213509;Monte Alegre de Goiás;GO;6692;2;97;20.61855670103093;2021
521370;5213707;Montes Claros de Goiás;GO;8756;0;98;0.0;2021
521375;5213756;Montividiu;GO;12521;2;165;12.121212121212121;2021
521377;5213772;Montividiu do Norte;GO;3779;2;47;42.5531914893617;2021
521380;5213806;Morrinhos;GO;51351;9;632;14.240506329113924;2021
521385;5213855;Morro Agudo de Goiás;GO;2456;0;35;0.0;2021
521390;5213905;Mossâmedes;GO;4654;0;49;0.0;2021
521400;5214002;Mozarlândia;GO;14750;0;245;0.0;2021
521405;5214051;Mundo Novo;GO;6189;0;93;0.0;2021
521410;5214101;Mutunópolis;GO;3564;0;52;0.0;2021
521440;5214408;Nazário;GO;8189;1;82;12.195121951219512;2021
521450;5214507;Nerópolis;GO;31932;6;467;12.84796573875803;2021
521460;5214606;Niquelândia;GO;34964;5;414;12.077294685990339;2021
521470;5214705;Nova América;GO;2337;0;19;0.0;2021
521480;5214804;Nova Aurora;GO;2101;0;17;0.0;2021
521483;5214838;Nova Crixás;GO;12815;1;165;6.0606060606060606;2021
521486;5214861;Nova Glória;GO;8310;0;72;0.0;2021
521487;5214879;Nova Iguaçu de Goiás;GO;3010;0;35;0.0;2021
521490;5214903;Nova Roma;GO;3076;1;36;27.777777777777775;2021
521500;5215009;Nova Veneza;GO;9481;4;88;45.45454545454545;2021
521520;5215207;Novo Brasil;GO;3527;0;41;0.0;2021
521523;5215231;Novo Gama;GO;103804;14;1414;9.900990099009901;2021
521525;5215256;Novo Planalto;GO;3716;0;47;0.0;2021
521530;5215306;Orizona;GO;16399;1;212;4.716981132075471;2021
521540;5215405;Ouro Verde de Goiás;GO;4057;0;53;0.0;2021
521550;5215504;Ouvidor;GO;7200;1;78;12.82051282051282;2021
521560;5215603;Padre Bernardo;GO;34967;7;396;17.676767676767675;2021
521565;5215652;Palestina de Goiás;GO;3132;0;44;0.0;2021
521570;5215702;Palmeiras de Goiás;GO;31858;5;437;11.441647597254004;2021
521580;5215801;Palmelo;GO;2259;0;10;0.0;2021
521590;5215900;Palminópolis;GO;3851;0;45;0.0;2021
521600;5216007;Panamá;GO;2455;0;32;0.0;2021
521630;5216304;Paranaiguara;GO;7607;1;82;12.195121951219512;2021
521640;5216403;Paraúna;GO;10659;2;140;14.285714285714285;2021
521645;5216452;Perolândia;GO;2964;0;44;0.0;2021
521680;5216809;Petrolina de Goiás;GO;9573;2;70;28.57142857142857;2021
521690;5216908;Pilar de Goiás;GO;2328;0;30;0.0;2021
521710;5217104;Piracanjuba;GO;24883;7;234;29.914529914529915;2021
521720;5217203;Piranhas;GO;11712;2;142;14.084507042253522;2021
521730;5217302;Pirenópolis;GO;26690;1;271;3.6900369003690034;2021
521740;5217401;Pires do Rio;GO;32373;3;368;8.152173913043478;2021
521760;5217609;Planaltina;GO;105031;18;1465;12.286689419795222;2021
521770;5217708;Pontalina;GO;18309;1;196;5.1020408163265305;2021
521800;5218003;Porangatu;GO;44317;8;554;14.44043321299639;2021
521805;5218052;Porteirão;GO;4070;1;64;15.625;2021
521810;5218102;Portelândia;GO;3280;0;32;0.0;2021
521830;5218300;Posse;GO;34914;6;559;10.73345259391771;2021
521839;5218391;Professor Jamil;GO;3649;0;30;0.0;2021
521850;5218508;Quirinópolis;GO;48447;9;621;14.492753623188406;2021
521860;5218607;Rialma;GO;12165;0;162;0.0;2021
521870;5218706;Rianápolis;GO;3980;0;44;0.0;2021
521878;5218789;Rio Quente;GO;3864;0;32;0.0;2021
521880;5218805;Rio Verde;GO;225696;43;3284;13.093788063337392;2021
521890;5218904;Rubiataba;GO;19788;3;209;14.354066985645934;2021
521900;5219001;Sanclerlândia;GO;7918;0;83;0.0;2021
521910;5219100;Santa Bárbara de Goiás;GO;6149;0;72;0.0;2021
521920;5219209;Santa Cruz de Goiás;GO;3002;0;18;0.0;2021
521925;5219258;Santa Fé de Goiás;GO;4951;0;61;0.0;2021
521930;5219308;Santa Helena de Goiás;GO;38492;6;470;12.76595744680851;2021
521935;5219357;Santa Isabel;GO;3538;0;34;0.0;2021
521940;5219407;Santa Rita do Araguaia;GO;5924;0;61;0.0;2021
521945;5219456;Santa Rita do Novo Destino;GO;2689;1;29;34.48275862068965;2021
521950;5219506;Santa Rosa de Goiás;GO;2820;0;36;0.0;2021
521960;5219605;Santa Tereza de Goiás;GO;3293;0;35;0.0;2021
521970;5219704;Santa Terezinha de Goiás;GO;10645;1;104;9.615384615384617;2021
521971;5219712;Santo Antônio da Barra;GO;4267;1;52;19.230769230769234;2021
521973;5219738;Santo Antônio de Goiás;GO;7386;2;72;27.777777777777775;2021
521975;5219753;Santo Antônio do Descoberto;GO;72127;9;901;9.988901220865706;2021
521980;5219803;São Domingos;GO;9711;0;122;0.0;2021
521990;5219902;São Francisco de Goiás;GO;6378;0;55;0.0;2021
522000;5220009;São João d'Aliança;GO;14041;2;174;11.494252873563218;2021
522005;5220058;São João da Paraúna;GO;1774;0;17;0.0;2021
522010;5220108;São Luís de Montes Belos;GO;33852;4;409;9.7799511002445;2021
522015;5220157;São Luiz do Norte;GO;4837;3;90;33.333333333333336;2021
522020;5220207;São Miguel do Araguaia;GO;21900;6;280;21.428571428571427;2021
522026;5220264;São Miguel do Passa Quatro;GO;4464;0;39;0.0;2021
522028;5220280;São Patrício;GO;2143;0;30;0.0;2021
522040;5220405;São Simão;GO;17020;5;204;24.509803921568626;2021
522045;5220454;Senador Canedo;GO;155635;30;2236;13.416815742397137;2021
522050;5220504;Serranópolis;GO;8027;1;79;12.658227848101266;2021
522060;5220603;Silvânia;GO;22245;1;195;5.128205128205129;2021
522068;5220686;Simolândia;GO;5742;0;89;0.0;2021
522070;5220702;Sítio d'Abadia;GO;2927;0;27;0.0;2021
522100;5221007;Taquaral de Goiás;GO;4026;0;42;0.0;2021
522108;5221080;Teresina de Goiás;GO;2701;0;37;0.0;2021
522119;5221197;Terezópolis de Goiás;GO;7944;2;89;22.47191011235955;2021
522130;5221304;Três Ranchos;GO;2921;0;19;0.0;2021
522140;5221403;Trindade;GO;142431;21;1832;11.462882096069869;2021
522145;5221452;Trombas;GO;3120;1;45;22.22222222222222;2021
522150;5221502;Turvânia;GO;4480;1;57;17.543859649122805;2021
522155;5221551;Turvelândia;GO;4985;0;61;0.0;2021
522157;5221577;Uirapuru;GO;2798;0;20;0.0;2021
522160;5221601;Uruaçu;GO;42546;7;529;13.232514177693762;2021
522170;5221700;Uruana;GO;13729;0;160;0.0;2021
522180;5221809;Urutaí;GO;3553;0;27;0.0;2021
522185;5221858;Valparaíso de Goiás;GO;198861;34;2358;14.418999151823579;2021
522190;5221908;Varjão;GO;3716;0;28;0.0;2021
522200;5222005;Vianópolis;GO;14956;3;207;14.492753623188406;2021
522205;5222054;Vicentinópolis;GO;8768;1;99;10.101010101010102;2021
522220;5222203;Vila Boa;GO;4215;1;64;15.625;2021
522230;5222302;Vila Propício;GO;5815;2;70;28.57142857142857;2021
520005;5200050;Abadia de Goiás;GO;19128;2;262;7.633587786259541;2022
520010;5200100;Abadiânia;GO;17232;0;212;0.0;2022
520013;5200134;Acreúna;GO;21568;6;237;25.31645569620253;2022
520015;5200159;Adelândia;GO;2297;0;29;0.0;2022
520017;5200175;Água Fria de Goiás;GO;4954;2;52;38.46153846153847;2022
520020;5200209;Água Limpa;GO;1858;0;16;0.0;2022
520025;5200258;Águas Lindas de Goiás;GO;225693;34;3126;10.876519513755598;2022
520030;5200308;Alexânia;GO;27008;7;401;17.456359102244388;2022
520050;5200506;Aloândia;GO;1973;0;18;0.0;2022
520055;5200555;Alto Horizonte;GO;6072;2;101;19.801980198019802;2022
520060;5200605;Alto Paraíso de Goiás;GO;10306;2;157;12.738853503184714;2022
520080;5200803;Alvorada do Norte;GO;8446;1;104;9.615384615384617;2022
520082;5200829;Amaralina;GO;3268;0;19;0.0;2022
520085;5200852;Americano do Brasil;GO;5259;0;86;0.0;2022
520090;5200902;Amorinópolis;GO;3007;0;25;0.0;2022
520110;5201108;Anápolis;GO;398869;86;5720;15.034965034965035;2022
520120;5201207;Anhanguera;GO;924;0;9;0.0;2022
520130;5201306;Anicuns;GO;18503;3;220;13.636363636363635;2022
520140;5201405;Aparecida de Goiânia;GO;527796;105;6819;15.398152221733392;2022
520145;5201454;Aparecida do Rio Doce;GO;2907;0;30;0.0;2022
520150;5201504;Aporé;GO;4325;1;71;14.084507042253522;2022
520160;5201603;Araçu;GO;3799;0;36;0.0;2022
520170;5201702;Aragarças;GO;18390;5;197;25.380710659898476;2022
520180;5201801;Aragoiânia;GO;11890;2;134;14.925373134328359;2022
520215;5202155;Araguapaz;GO;7153;2;45;44.44444444444444;2022
520235;5202353;Arenópolis;GO;2946;0;39;0.0;2022
520250;5202502;Aruanã;GO;8300;6;99;60.60606060606061;2022
520260;5202601;Aurilândia;GO;3284;1;27;37.03703703703704;2022
520280;5202809;Avelinópolis;GO;2868;1;35;28.57142857142857;2022
520310;5203104;Baliza;GO;3351;1;31;32.25806451612903;2022
520320;5203203;Barro Alto;GO;10371;3;157;19.108280254777068;2022
520330;5203302;Bela Vista de Goiás;GO;34445;8;429;18.64801864801865;2022
520340;5203401;Bom Jardim de Goiás;GO;7826;1;94;10.638297872340425;2022
520350;5203500;Bom Jesus de Goiás;GO;23958;2;304;6.578947368421052;2022
520355;5203559;Bonfinópolis;GO;10296;0;110;0.0;2022
520357;5203575;Bonópolis;GO;3299;1;46;21.73913043478261;2022
520360;5203609;Brazabrantes;GO;3992;1;47;21.27659574468085;2022
520380;5203807;Britânia;GO;5695;3;81;37.03703703703704;2022
520390;5203906;Buriti Alegre;GO;10495;4;111;36.03603603603604;2022
520393;5203939;Buriti de Goiás;GO;2732;0;26;0.0;2022
520396;5203962;Buritinópolis;GO;3145;0;37;0.0;2022
520400;5204003;Cabeceiras;GO;7560;5;101;49.504950495049506;2022
520410;5204102;Cachoeira Alta;GO;11513;1;108;9.25925925925926;2022
520420;5204201;Cachoeira de Goiás;GO;1405;0;14;0.0;2022
520425;5204250;Cachoeira Dourada;GO;7782;0;41;0.0;2022
520430;5204300;Caçu;GO;13774;1;140;7.142857142857142;2022
520440;5204409;Caiapônia;GO;16513;1;175;5.714285714285714;2022
520450;5204508;Caldas Novas;GO;98622;9;1234;7.293354943273906;2022
520455;5204557;Caldazinha;GO;4507;0;32;0.0;2022
520460;5204607;Campestre de Goiás;GO;3755;0;48;0.0;2022
520465;5204656;Campinaçu;GO;3708;0;34;0.0;2022
520470;5204706;Campinorte;GO;12510;3;152;19.736842105263158;2022
520480;5204805;Campo Alegre de Goiás;GO;7422;1;82;12.195121951219512;2022
520485;5204854;Campo Limpo de Goiás;GO;8081;2;125;16.0;2022
520490;5204904;Campos Belos;GO;18108;1;279;3.5842293906810037;2022
520495;5204953;Campos Verdes;GO;4005;1;41;24.390243902439025;2022
520500;5205000;Carmo do Rio Verde;GO;9710;0;85;0.0;2022
520505;5205059;Castelândia;GO;2985;2;30;66.66666666666667;2022
520510;5205109;Catalão;GO;114427;25;1396;17.908309455587393;2022
520520;5205208;Caturaí;GO;5184;3;54;55.55555555555555;2022
520530;5205307;Cavalcante;GO;9583;2;146;13.698630136986301;2022
520540;5205406;Ceres;GO;22046;3;238;12.605042016806722;2022
520545;5205455;Cezarina;GO;8090;0;98;0.0;2022
520547;5205471;Chapadão do Céu;GO;12870;2;230;8.695652173913043;2022
520549;5205497;Cidade Ocidental;GO;91767;18;1182;15.228426395939087;2022
520551;5205513;Cocalzinho de Goiás;GO;25016;3;222;13.513513513513514;2022
520552;5205521;Colinas do Sul;GO;4030;3;35;85.71428571428571;2022
520570;5205703;Córrego do Ouro;GO;2454;0;19;0.0;2022
520580;5205802;Corumbá de Goiás;GO;10562;0;92;0.0;2022
520590;5205901;Corumbaíba;GO;9164;0;106;0.0;2022
520620;5206206;Cristalina;GO;62337;12;970;12.371134020618555;2022
520630;5206305;Cristianópolis;GO;3504;0;35;0.0;2022
520640;5206404;Crixás;GO;17065;1;206;4.854368932038835;2022
520650;5206503;Cromínia;GO;3883;0;28;0.0;2022
520660;5206602;Cumari;GO;2927;0;22;0.0;2022
520670;5206701;Damianópolis;GO;3770;0;50;0.0;2022
520680;5206800;Damolândia;GO;2724;0;30;0.0;2022
520690;5206909;Davinópolis;GO;1902;0;21;0.0;2022
520710;5207105;Diorama;GO;2062;0;20;0.0;2022
520725;5207253;Doverlândia;GO;6956;2;78;25.64102564102564;2022
520735;5207352;Edealina;GO;4001;0;29;0.0;2022
520740;5207402;Edéia;GO;11747;1;144;6.944444444444444;2022
520750;5207501;Estrela do Norte;GO;3205;0;35;0.0;2022
520753;5207535;Faina;GO;7070;0;54;0.0;2022
520760;5207600;Fazenda Nova;GO;5877;0;59;0.0;2022
520780;5207808;Firminópolis;GO;10419;2;99;20.202020202020204;2022
520790;5207907;Flores de Goiás;GO;13744;1;97;10.309278350515465;2022
520800;5208004;Formosa;GO;115901;19;1612;11.786600496277917;2022
520810;5208103;Formoso;GO;4660;0;53;0.0;2022
520815;5208152;Gameleira de Goiás;GO;3456;0;25;0.0;2022
520830;5208301;Divinópolis de Goiás;GO;4457;0;72;0.0;2022
520840;5208400;Goianápolis;GO;13967;2;176;11.363636363636363;2022
520850;5208509;Goiandira;GO;4973;0;47;0.0;2022
520860;5208608;Goianésia;GO;73707;15;995;15.07537688442211;2022
520870;5208707;Goiânia;GO;1437366;190;18685;10.168584426010169;2022
520880;5208806;Goianira;GO;71916;17;907;18.74310915104741;2022
520890;5208905;Goiás;GO;24071;2;230;8.695652173913043;2022
520910;5209101;Goiatuba;GO;35664;4;399;10.025062656641603;2022
520915;5209150;Gouvelândia;GO;4390;1;53;18.867924528301884;2022
520920;5209200;Guapó;GO;19545;4;223;17.937219730941703;2022
520929;5209291;Guaraíta;GO;2188;0;16;0.0;2022
520940;5209408;Guarani de Goiás;GO;4085;1;41;24.390243902439025;2022
520945;5209457;Guarinos;GO;2161;0;25;0.0;2022
520960;5209606;Heitoraí;GO;3354;0;21;0.0;2022
520970;5209705;Hidrolândia;GO;27742;6;344;17.441860465116278;2022
520980;5209804;Hidrolina;GO;3545;1;33;30.303030303030305;2022
520990;5209903;Iaciara;GO;10584;2;189;10.582010582010582;2022
520993;5209937;Inaciolândia;GO;5954;2;59;33.898305084745765;2022
520995;5209952;Indiara;GO;17061;0;183;0.0;2022
521000;5210000;Inhumas;GO;52204;8;568;14.084507042253522;2022
521010;5210109;Ipameri;GO;25548;5;254;19.68503937007874;2022
521015;5210158;Ipiranga de Goiás;GO;2919;0;20;0.0;2022
521020;5210208;Iporá;GO;35684;5;446;11.210762331838565;2022
521030;5210307;Israelândia;GO;2560;0;15;0.0;2022
521040;5210406;Itaberaí;GO;44734;9;533;16.885553470919326;2022
521056;5210562;Itaguari;GO;4963;1;38;26.31578947368421;2022
521060;5210604;Itaguaru;GO;4904;0;35;0.0;2022
521080;5210802;Itajá;GO;4380;0;53;0.0;2022
521090;5210901;Itapaci;GO;21087;4;255;15.686274509803921;2022
521100;5211008;Itapirapuã;GO;8007;0;69;0.0;2022
521120;5211206;Itapuranga;GO;26113;2;320;6.25;2022
521130;5211305;Itarumã;GO;6101;1;81;12.345679012345679;2022
521140;5211404;Itauçu;GO;7736;3;78;38.46153846153847;2022
521150;5211503;Itumbiara;GO;107970;14;1173;11.935208866155158;2022
521160;5211602;Ivolândia;GO;2693;1;24;41.666666666666664;2022
521170;5211701;Jandaia;GO;6272;2;50;40.0;2022
521180;5211800;Jaraguá;GO;45223;5;550;9.09090909090909;2022
521190;5211909;Jataí;GO;105729;19;1426;13.32398316970547;2022
521200;5212006;Jaupaci;GO;2924;0;32;0.0;2022
521205;5212055;Jesúpolis;GO;2123;0;21;0.0;2022
521210;5212105;Joviânia;GO;7159;0;101;0.0;2022
521220;5212204;Jussara;GO;19620;2;237;8.438818565400844;2022
521225;5212253;Lagoa Santa;GO;1390;0;17;0.0;2022
521230;5212303;Leopoldo de Bulhões;GO;8745;1;91;10.989010989010989;2022
521250;5212501;Luziânia;GO;209129;35;2915;12.006861063464836;2022
521260;5212600;Mairipotaba;GO;2561;0;19;0.0;2022
521270;5212709;Mambaí;GO;8124;0;145;0.0;2022
521280;5212808;Mara Rosa;GO;10700;2;120;16.666666666666668;2022
521290;5212907;Marzagão;GO;2758;0;41;0.0;2022
521295;5212956;Matrinchã;GO;4042;0;40;0.0;2022
521300;5213004;Maurilândia;GO;10304;2;130;15.384615384615385;2022
521305;5213053;Mimoso de Goiás;GO;2614;0;16;0.0;2022
521308;5213087;Minaçu;GO;27075;1;344;2.9069767441860463;2022
521310;5213103;Mineiros;GO;70081;10;1050;9.523809523809526;2022
521340;5213400;Moiporá;GO;1685;0;21;0.0;2022
521350;5213509;Monte Alegre de Goiás;GO;6692;1;115;8.695652173913043;2022
521370;5213707;Montes Claros de Goiás;GO;8756;1;89;11.235955056179774;2022
521375;5213756;Montividiu;GO;12521;1;161;6.211180124223602;2022
521377;5213772;Montividiu do Norte;GO;3779;0;43;0.0;2022
521380;5213806;Morrinhos;GO;51351;1;620;1.6129032258064515;2022
521385;5213855;Morro Agudo de Goiás;GO;2456;1;26;38.46153846153847;2022
521390;5213905;Mossâmedes;GO;4654;0;32;0.0;2022
521400;5214002;Mozarlândia;GO;14750;0;265;0.0;2022
521405;5214051;Mundo Novo;GO;6189;1;87;11.494252873563218;2022
521410;5214101;Mutunópolis;GO;3564;2;52;38.46153846153847;2022
521440;5214408;Nazário;GO;8189;0;85;0.0;2022
521450;5214507;Nerópolis;GO;31932;8;442;18.09954751131222;2022
521460;5214606;Niquelândia;GO;34964;5;378;13.227513227513226;2022
521470;5214705;Nova América;GO;2337;1;15;66.66666666666667;2022
521480;5214804;Nova Aurora;GO;2101;1;22;45.45454545454545;2022
521483;5214838;Nova Crixás;GO;12815;0;177;0.0;2022
521486;5214861;Nova Glória;GO;8310;1;85;11.76470588235294;2022
521487;5214879;Nova Iguaçu de Goiás;GO;3010;2;38;52.63157894736842;2022
521490;5214903;Nova Roma;GO;3076;1;29;34.48275862068965;2022
521500;5215009;Nova Veneza;GO;9481;2;117;17.094017094017097;2022
521520;5215207;Novo Brasil;GO;3527;0;36;0.0;2022
521523;5215231;Novo Gama;GO;103804;16;1296;12.345679012345679;2022
521525;5215256;Novo Planalto;GO;3716;0;40;0.0;2022
521530;5215306;Orizona;GO;16399;0;198;0.0;2022
521540;5215405;Ouro Verde de Goiás;GO;4057;1;42;23.809523809523807;2022
521550;5215504;Ouvidor;GO;7200;1;89;11.235955056179774;2022
521560;5215603;Padre Bernardo;GO;34967;11;435;25.28735632183908;2022
521565;5215652;Palestina de Goiás;GO;3132;0;40;0.0;2022
521570;5215702;Palmeiras de Goiás;GO;31858;4;455;8.791208791208792;2022
521580;5215801;Palmelo;GO;2259;0;18;0.0;2022
521590;5215900;Palminópolis;GO;3851;0;41;0.0;2022
521600;5216007;Panamá;GO;2455;0;16;0.0;2022
521630;5216304;Paranaiguara;GO;7607;1;89;11.235955056179774;2022
521640;5216403;Paraúna;GO;10659;1;154;6.493506493506494;2022
521645;5216452;Perolândia;GO;2964;0;37;0.0;2022
521680;5216809;Petrolina de Goiás;GO;9573;0;80;0.0;2022
521690;5216908;Pilar de Goiás;GO;2328;1;26;38.46153846153847;2022
521710;5217104;Piracanjuba;GO;24883;4;236;16.949152542372882;2022
521720;5217203;Piranhas;GO;11712;2;107;18.69158878504673;2022
521730;5217302;Pirenópolis;GO;26690;5;299;16.72240802675585;2022
521740;5217401;Pires do Rio;GO;32373;6;403;14.88833746898263;2022
521760;5217609;Planaltina;GO;105031;12;1508;7.957559681697613;2022
521770;5217708;Pontalina;GO;18309;3;196;15.306122448979592;2022
521800;5218003;Porangatu;GO;44317;7;514;13.618677042801556;2022
521805;5218052;Porteirão;GO;4070;0;43;0.0;2022
521810;5218102;Portelândia;GO;3280;1;44;22.727272727272727;2022
521830;5218300;Posse;GO;34914;7;493;14.198782961460447;2022
521839;5218391;Professor Jamil;GO;3649;0;33;0.0;2022
521850;5218508;Quirinópolis;GO;48447;7;621;11.272141706924316;2022
521860;5218607;Rialma;GO;12165;6;150;40.0;2022
521870;5218706;Rianápolis;GO;3980;0;51;0.0;2022
521878;5218789;Rio Quente;GO;3864;0;45;0.0;2022
521880;5218805;Rio Verde;GO;225696;31;3244;9.556103575832305;2022
521890;5218904;Rubiataba;GO;19788;1;245;4.081632653061225;2022
521900;5219001;Sanclerlândia;GO;7918;0;89;0.0;2022
521910;5219100;Santa Bárbara de Goiás;GO;6149;0;58;0.0;2022
521920;5219209;Santa Cruz de Goiás;GO;3002;1;13;76.92307692307693;2022
521925;5219258;Santa Fé de Goiás;GO;4951;0;72;0.0;2022
521930;5219308;Santa Helena de Goiás;GO;38492;6;482;12.448132780082986;2022
521935;5219357;Santa Isabel;GO;3538;0;40;0.0;2022
521940;5219407;Santa Rita do Araguaia;GO;5924;1;71;14.084507042253522;2022
521945;5219456;Santa Rita do Novo Destino;GO;2689;1;20;50.0;2022
521950;5219506;Santa Rosa de Goiás;GO;2820;0;42;0.0;2022
521960;5219605;Santa Tereza de Goiás;GO;3293;2;41;48.78048780487805;2022
521970;5219704;Santa Terezinha de Goiás;GO;10645;1;99;10.101010101010102;2022
521971;5219712;Santo Antônio da Barra;GO;4267;3;36;83.33333333333333;2022
521973;5219738;Santo Antônio de Goiás;GO;7386;1;70;14.285714285714285;2022
521975;5219753;Santo Antônio do Descoberto;GO;72127;11;884;12.443438914027148;2022
521980;5219803;São Domingos;GO;9711;3;109;27.522935779816514;2022
521990;5219902;São Francisco de Goiás;GO;6378;0;64;0.0;2022
522000;5220009;São João d'Aliança;GO;14041;1;143;6.993006993006993;2022
522005;5220058;São João da Paraúna;GO;1774;0;14;0.0;2022
522010;5220108;São Luís de Montes Belos;GO;33852;4;408;9.803921568627452;2022
522015;5220157;São Luiz do Norte;GO;4837;2;65;30.76923076923077;2022
522020;5220207;São Miguel do Araguaia;GO;21900;2;294;6.802721088435374;2022
522026;5220264;São Miguel do Passa Quatro;GO;4464;3;50;60.0;2022
522028;5220280;São Patrício;GO;2143;0;21;0.0;2022
522040;5220405;São Simão;GO;17020;6;185;32.432432432432435;2022
522045;5220454;Senador Canedo;GO;155635;28;2077;13.480982185844969;2022
522050;5220504;Serranópolis;GO;8027;1;99;10.101010101010102;2022
522060;5220603;Silvânia;GO;22245;3;258;11.627906976744185;2022
522068;5220686;Simolândia;GO;5742;1;74;13.513513513513514;2022
522070;5220702;Sítio d'Abadia;GO;2927;0;35;0.0;2022
522100;5221007;Taquaral de Goiás;GO;4026;0;32;0.0;2022
522108;5221080;Teresina de Goiás;GO;2701;0;42;0.0;2022
522119;5221197;Terezópolis de Goiás;GO;7944;1;100;10.0;2022
522130;5221304;Três Ranchos;GO;2921;1;23;43.47826086956522;2022
522140;5221403;Trindade;GO;142431;33;1782;18.51851851851852;2022
522145;5221452;Trombas;GO;3120;0;38;0.0;2022
522150;5221502;Turvânia;GO;4480;0;45;0.0;2022
522155;5221551;Turvelândia;GO;4985;3;55;54.54545454545454;2022
522157;5221577;Uirapuru;GO;2798;4;35;114.28571428571428;2022
522160;5221601;Uruaçu;GO;42546;11;531;20.715630885122412;2022
522170;5221700;Uruana;GO;13729;1;121;8.264462809917356;2022
522180;5221809;Urutaí;GO;3553;2;32;62.5;2022
522185;5221858;Valparaíso de Goiás;GO;198861;38;2320;16.379310344827587;2022
522190;5221908;Varjão;GO;3716;0;34;0.0;2022
522200;5222005;Vianópolis;GO;14956;4;170;23.52941176470588;2022
522205;5222054;Vicentinópolis;GO;8768;4;121;33.057851239669425;2022
522220;5222203;Vila Boa;GO;4215;1;40;25.0;2022
522230;5222302;Vila Propício;GO;5815;0;73;0.0;2022
