cod_mun_ibge_6;ANO;UF;municipio;populacao;TMI;COBERTURA_PRENATAL;TAXA_MEDICOS;PROP_CESAREOS;PROP_MAL_DEFINIDAS;DOENCAS_CRONICAS
170300;2022;TO;Babaçulândia;7880;0.0;81.72043010752688;0.2538071065989848;58.06451612903226;3.1746031746031744;11.421319796954316
170305;2021;TO;Bandeirantes do Tocantins;3407;17.543859649122805;84.21052631578947;0.587026709715292;47.368421052631575;0.0;11.74053419430584
170305;2022;TO;Bandeirantes do Tocantins;3407;40.0;68.0;0.587026709715292;66.0;4.761904761904762;23.48106838861168
170307;2021;TO;Barra do Ouro;4476;10.638297872340425;51.06382978723404;0.22341376228775692;56.38297872340425;31.57894736842105;6.702412868632708
170307;2022;TO;Barra do Ouro;4476;14.705882352941176;63.23529411764706;0.44682752457551383;39.705882352941174;0.0;6.702412868632708
170310;2021;TO;Barrolândia;4846;16.393442622950822;52.459016393442624;0.41271151465125877;59.01639344262295;1.5151515151515151;12.381345439537762
170310;2022;TO;Barrolândia;4846;16.393442622950822;49.18032786885246;0.41271151465125877;44.26229508196721;4.545454545454546;16.50846058605035
170320;2021;TO;Bernardo Sayão;4229;19.607843137254903;76.47058823529412;0.4729250413809411;62.745098039215684;7.894736842105263;16.55237644833294
170320;2022;TO;Bernardo Sayão;4229;22.22222222222222;93.33333333333333;0.4729250413809411;51.11111111111111;8.695652173913043;26.01087727595176
170330;2021;TO;Bom Jesus do Tocantins;4038;13.698630136986301;67.12328767123287;0.24764735017335313;54.794520547945204;0.0;29.717682020802375
170330;2022;TO;Bom Jesus do Tocantins;4038;11.76470588235294;81.17647058823529;0.49529470034670625;71.76470588235294;3.8461538461538463;24.764735017335312
170360;2021;TO;Brasilândia do Tocantins;1974;33.333333333333336;66.66666666666666;0.5065856129685917;70.0;0.0;5.065856129685917
170360;2022;TO;Brasilândia do Tocantins;1974;0.0;57.14285714285714;0.5065856129685917;53.57142857142857;0.0;5.065856129685917
170370;2021;TO;Brejinho de Nazaré;4725;0.0;76.66666666666667;0.4232804232804233;45.0;0.0;6.349206349206349
170370;2022;TO;Brejinho de Nazaré;4725;0.0;77.35849056603774;0.4232804232804233;45.28301886792453;1.9230769230769231;12.698412698412698
170380;2021;TO;Buriti do Tocantins;10307;6.8493150684931505;71.91780821917808;0.1940428834772485;45.89041095890411;0.0;4.851072086931212
170380;2022;TO;Buriti do Tocantins;10307;8.333333333333334;79.16666666666666;0.1940428834772485;41.66666666666667;0.0;3.8808576695449695
170382;2021;TO;Cachoeirinha;1961;0.0;78.78787878787878;0.5099439061703213;54.54545454545454;0.0;10.198878123406425
170382;2022;TO;Cachoeirinha;1961;0.0;61.53846153846154;0.5099439061703213;76.92307692307693;6.25;0.0
170384;2021;TO;Campos Lindos;8653;5.88235294117647;78.23529411764706;0.11556685542586387;43.529411764705884;0.0;0.0
170384;2022;TO;Campos Lindos;8653;18.75;80.625;0.23113371085172774;53.75;0.0;9.24534843406911
170386;2021;TO;Cariri do Tocantins;4007;0.0;83.33333333333334;0.4991265285749938;64.81481481481481;3.4482758620689653;4.991265285749938
170386;2022;TO;Cariri do Tocantins;4007;0.0;93.22033898305084;0.4991265285749938;66.10169491525424;0.0;7.486897928624906
170388;2021;TO;Carmolândia;2201;0.0;63.888888888888886;0.45433893684688775;63.888888888888886;0.0;4.543389368468878
170388;2022;TO;Carmolândia;2201;0.0;70.37037037037037;0.45433893684688775;51.85185185185185;0.0;27.260336210813268
170389;2021;TO;Carrasco Bonito;3318;36.36363636363636;61.81818181818181;0.6027727546714888;34.54545454545455;9.090909090909092;21.09704641350211
170389;2022;TO;Carrasco Bonito;3318;0.0;85.18518518518519;0.6027727546714888;44.44444444444444;3.4482758620689653;6.027727546714888
170390;2021;TO;Caseara;4847;11.76470588235294;64.70588235294117;0.20631318341242005;51.76470588235295;0.0;8.252527336496803
170390;2022;TO;Caseara;4847;0.0;75.80645161290323;0.4126263668248401;45.16129032258064;5.263157894736842;0.0
170410;2021;TO;Centenário;2131;0.0;60.0;0.46926325668700136;52.0;0.0;14.077897700610043
170410;2022;TO;Centenário;2131;66.66666666666667;60.0;0.46926325668700136;53.333333333333336;0.0;4.692632566870014
170460;2021;TO;Chapada de Areia;1501;0.0;53.84615384615385;0.6662225183211192;53.84615384615385;0.0;6.662225183211192
170460;2022;TO;Chapada de Areia;1501;0.0;57.692307692307686;1.3324450366422385;53.84615384615385;0.0;6.662225183211192
170510;2021;TO;Chapada da Natividade;3117;20.0;72.0;0.32082130253448826;56.00000000000001;0.0;9.624639076034649
170510;2022;TO;Chapada da Natividade;3117;0.0;79.06976744186046;0.32082130253448826;55.81395348837209;0.0;6.416426050689766
170550;2021;TO;Colinas do Tocantins;34233;10.15228426395939;68.02030456852792;0.0584231589402039;61.25211505922166;0.8849557522123894;16.06636870855607
170550;2022;TO;Colinas do Tocantins;34233;11.741682974559687;74.75538160469667;0.0584231589402039;70.0587084148728;0.4464285714285714;15.190021324453012
170555;2021;TO;Combinado;4756;37.03703703703704;68.51851851851852;0.21026072329688814;57.407407407407405;0.0;4.205214465937763
170555;2022;TO;Combinado;4756;0.0;80.7017543859649;0.21026072329688814;70.17543859649122;0.0;12.615643397813288
170560;2021;TO;Conceição do Tocantins;3887;17.241379310344826;91.37931034482759;0.2572678157962439;51.724137931034484;8.333333333333332;7.718034473887317
170560;2022;TO;Conceição do Tocantins;3887;38.46153846153847;82.6923076923077;0.5145356315924878;48.07692307692308;12.0;7.718034473887317
170600;2021;TO;Couto Magalhães;5331;0.0;73.41772151898735;0.37516413430876006;67.08860759493672;3.0303030303030303;1.8758206715438004
170600;2022;TO;Couto Magalhães;5331;15.384615384615385;70.76923076923077;0.37516413430876006;58.46153846153847;2.5;9.379103357719002
170610;2021;TO;Cristalândia;6371;26.31578947368421;72.36842105263158;0.31392246115209543;47.368421052631575;5.333333333333334;10.987286140323341
170610;2022;TO;Cristalândia;6371;27.397260273972602;82.1917808219178;0.31392246115209543;43.83561643835616;7.8431372549019605;6.278449223041909
170625;2021;TO;Crixás do Tocantins;1470;0.0;64.70588235294117;0.6802721088435374;76.47058823529412;0.0;0.0
170625;2022;TO;Crixás do Tocantins;1470;0.0;81.25;0.6802721088435374;62.5;0.0;13.605442176870747
170650;2021;TO;Darcinópolis;5827;9.00900900900901;58.55855855855856;0.3432297923459756;52.25225225225225;0.0;8.58074480864939
170650;2022;TO;Darcinópolis;5827;19.607843137254903;66.66666666666666;0.1716148961729878;50.98039215686274;2.857142857142857;25.742234425948173
170700;2021;TO;Dianópolis;17739;13.377926421404682;72.24080267558529;0.1127459270533852;50.836120401337794;0.0;10.147133434804667
170700;2022;TO;Dianópolis;17739;24.054982817869416;69.41580756013745;0.1127459270533852;53.264604810996566;0.0;11.838322340605444
170710;2021;TO;Divinópolis do Tocantins;7024;9.523809523809526;87.61904761904762;0.2847380410022779;46.666666666666664;0.0;35.59225512528474
170710;2022;TO;Divinópolis do Tocantins;7024;11.494252873563218;86.20689655172413;0.2847380410022779;41.37931034482759;0.0;37.01594533029613
170720;2021;TO;Dois Irmãos do Tocantins;6327;0.0;72.72727272727273;0.316105579263474;46.96969696969697;0.0;3.1610557926347402
170720;2022;TO;Dois Irmãos do Tocantins;6327;24.390243902439025;78.04878048780488;0.316105579263474;52.4390243902439;0.0;0.0
170730;2021;TO;Dueré;4248;0.0;75.43859649122807;0.4708097928436911;54.385964912280706;6.0606060606060606;4.708097928436911
170730;2022;TO;Dueré;4248;0.0;79.3103448275862;0.4708097928436911;62.06896551724138;5.263157894736842;4.708097928436911
170740;2021;TO;Esperantina;7530;0.0;69.7841726618705;0.2656042496679947;37.410071942446045;9.375;2.6560424966799467
170740;2022;TO;Esperantina;7530;25.423728813559325;68.64406779661016;0.2656042496679947;32.20338983050847;0.0;9.296148738379815
170755;2021;TO;Fátima;3467;40.816326530612244;67.3469387755102;0.28843380444188055;51.02040816326531;0.0;11.537352177675222
170755;2022;TO;Fátima;3467;0.0;67.9245283018868;0.28843380444188055;41.509433962264154;3.225806451612903;20.19036631093164
170765;2021;TO;Figueirópolis;5211;49.18032786885246;54.09836065573771;0.38380349261178276;67.21311475409836;11.363636363636363;3.8380349261178273
170765;2022;TO;Figueirópolis;5211;0.0;39.6551724137931;0.38380349261178276;63.793103448275865;9.375;0.0
170770;2021;TO;Filadélfia;7712;0.0;51.06382978723404;0.25933609958506226;50.0;0.0;11.6701244813278
170770;2022;TO;Filadélfia;7712;0.0;59.80392156862745;0.25933609958506226;59.80392156862745;4.3478260869565215;10.37344398340249
170820;2021;TO;Formoso do Araguaia;18881;6.7114093959731544;64.09395973154362;0.1059265928711403;58.38926174496645;1.3245033112582782;12.181558180181133
170820;2022;TO;Formoso do Araguaia;18881;10.79136690647482;65.46762589928058;0.1059265928711403;62.589928057553955;2.2388059701492535;38.13357343361051
170825;2021;TO;Tabocão;3455;35.08771929824561;57.89473684210527;0.5788712011577424;71.9298245614035;3.7037037037037033;0.0
170825;2022;TO;Tabocão;3455;0.0;74.54545454545455;0.5788712011577424;81.81818181818183;0.0;2.894356005788712
170830;2021;TO;Goianorte;4738;0.0;68.85245901639344;0.4221190375685943;73.77049180327869;11.627906976744185;0.0
170830;2022;TO;Goianorte;4738;0.0;67.3469387755102;0.4221190375685943;61.224489795918366;0.0;14.774166314900802
170900;2021;TO;Goiatins;12433;19.230769230769234;58.17307692307693;0.16086222150727902;38.94230769230769;2.1052631578947367;9.651733290436741
170900;2022;TO;Goiatins;12433;34.04255319148936;59.57446808510638;0.16086222150727902;42.5531914893617;10.0;5.630177752754766
170930;2021;TO;Guaraí;24775;8.241758241758243;62.91208791208791;0.08072653884964683;73.9010989010989;2.2522522522522523;8.476286579212918
170930;2022;TO;Guaraí;24775;18.18181818181818;70.3030303030303;0.08072653884964683;71.51515151515152;4.0;10.898082744702322
170950;2021;TO;Gurupi;85125;11.876484560570072;69.27949326999209;0.023494860499265784;75.05938242280284;1.3315579227696404;6.813509544787078
170950;2022;TO;Gurupi;85125;6.430868167202572;75.96463022508038;0.023494860499265784;72.90996784565917;1.3307984790874523;8.928046989720999
170980;2021;TO;Ipueiras;1590;40.0;64.0;0.6289308176100629;68.0;0.0;12.578616352201257
170980;2022;TO;Ipueiras;1590;0.0;55.55555555555556;0.6289308176100629;88.88888888888889;0.0;0.0
171050;2021;TO;Itacajá;6819;31.496062992125985;55.90551181102362;0.2932981375568265;47.24409448818898;1.6129032258064515;8.798944126704797
171050;2022;TO;Itacajá;6819;16.80672268907563;62.18487394957983;0.2932981375568265;37.81512605042017;7.2727272727272725;14.664906877841325
171070;2021;TO;Itaguatins;5172;15.151515151515152;53.03030303030303;0.19334880123743234;45.45454545454545;3.7037037037037033;5.800464037122969
171070;2022;TO;Itaguatins;5172;15.625;59.375;0.3866976024748647;45.3125;8.108108108108109;7.733952049497294
171090;2021;TO;Itapiratins;3577;0.0;74.54545454545455;0.2795638803466592;65.45454545454545;0.0;8.386916410399776
171090;2022;TO;Itapiratins;3577;0.0;83.6734693877551;0.2795638803466592;73.46938775510205;4.545454545454546;2.795638803466592
171110;2021;TO;Itaporã do Tocantins;2404;0.0;81.57894736842105;0.831946755407654;86.8421052631579;0.0;4.159733777038269
171110;2022;TO;Itaporã do Tocantins;2404;0.0;82.6086956521739;0.415973377703827;76.08695652173914;0.0;8.319467554076539
171150;2021;TO;Jaú do Tocantins;3334;34.48275862068965;62.06896551724138;0.5998800239952009;68.96551724137932;0.0;5.9988002399520095
171150;2022;TO;Jaú do Tocantins;3334;29.41176470588235;79.41176470588235;0.5998800239952009;58.82352941176471;0.0;0.0
171180;2021;TO;Juarina;2243;27.027027027027028;70.27027027027027;0.44583147570218457;67.56756756756756;0.0;4.458314757021846
171180;2022;TO;Juarina;2243;28.57142857142857;91.42857142857143;0.44583147570218457;68.57142857142857;0.0;0.0
171190;2021;TO;Lagoa da Confusão;15288;13.84083044982699;73.35640138408304;0.13082155939298798;56.05536332179931;1.1363636363636365;1.9623233908948197
171190;2022;TO;Lagoa da Confusão;15288;19.230769230769234;71.53846153846153;0.13082155939298798;50.0;4.166666666666666;7.195185766614339
171195;2021;TO;Lagoa do Tocantins;3516;0.0;73.01587301587301;0.5688282138794084;39.682539682539684;0.0;8.532423208191126
171195;2022;TO;Lagoa do Tocantins;3516;0.0;70.66666666666667;0.5688282138794084;49.333333333333336;8.695652173913043;5.688282138794084
171200;2021;TO;Lajeado;3357;0.0;58.620689655172406;0.5957700327673517;55.172413793103445;8.333333333333332;20.85195114685731
171200;2022;TO;Lajeado;3357;23.25581395348837;69.76744186046511;0.29788501638367587;55.81395348837209;0.0;20.85195114685731
171215;2021;TO;Lavandeira;1626;55.55555555555555;77.77777777777779;1.2300123001230012;50.0;9.090909090909092;6.150061500615006
171215;2022;TO;Lavandeira;1626;86.95652173913044;56.52173913043478;1.2300123001230012;60.86956521739131;0.0;67.65067650676507
171240;2021;TO;Lizarda;2999;0.0;32.075471698113205;0.33344448149383127;39.62264150943396;8.695652173913043;6.668889629876625
171240;2022;TO;Lizarda;2999;22.727272727272727;61.36363636363637;0.33344448149383127;47.72727272727273;0.0;6.668889629876625
171245;2021;TO;Luzinópolis;2717;44.44444444444444;73.33333333333333;0.736105999263894;55.55555555555556;0.0;3.68052999631947
171245;2022;TO;Luzinópolis;2717;0.0;75.0;0.736105999263894;58.333333333333336;0.0;11.04158998895841
171250;2021;TO;Marianópolis do Tocantins;4615;46.15384615384615;63.07692307692307;0.4333694474539545;46.15384615384615;5.714285714285714;4.333694474539545
171250;2022;TO;Marianópolis do Tocantins;4615;12.987012987012989;81.81818181818183;0.4333694474539545;51.94805194805194;0.0;13.001083423618637
171270;2021;TO;Mateiros;2748;50.0;72.5;0.727802037845706;50.0;0.0;10.91703056768559
171270;2022;TO;Mateiros;2748;40.816326530612244;71.42857142857143;0.727802037845706;48.97959183673469;7.6923076923076925;10.91703056768559
171280;2021;TO;Maurilândia do Tocantins;3095;83.33333333333333;83.33333333333334;0.6462035541195477;36.11111111111111;0.0;0.0
171280;2022;TO;Maurilândia do Tocantins;3095;28.57142857142857;77.14285714285715;0.32310177705977383;48.57142857142857;0.0;6.462035541195477
171320;2021;TO;Miracema do Tocantins;18566;20.338983050847457;54.57627118644067;0.10772379618657761;59.32203389830508;3.1413612565445024;15.619950447053755
171320;2022;TO;Miracema do Tocantins;18566;18.51851851851852;65.92592592592592;0.10772379618657761;59.25925925925925;4.026845637583892;9.695141656791986
171330;2021;TO;Miranorte;12701;17.142857142857142;66.28571428571428;0.15746791591213288;50.28571428571429;2.142857142857143;10.235414534288639
171330;2022;TO;Miranorte;12701;26.31578947368421;75.26315789473685;0.15746791591213288;63.68421052631579;0.0;8.66073537516731
171360;2021;TO;Monte do Carmo;5694;11.627906976744185;73.25581395348837;0.3512469265893923;43.02325581395349;2.3255813953488373;15.806111696522656
171360;2022;TO;Monte do Carmo;5694;28.985507246376812;71.01449275362319;0.3512469265893923;44.927536231884055;3.125;22.831050228310502
171370;2021;TO;Monte Santo do Tocantins;2396;0.0;71.42857142857143;0.41736227045075125;57.14285714285714;8.0;12.520868113522537
171370;2022;TO;Monte Santo do Tocantins;2396;0.0;75.0;0.8347245409015025;55.00000000000001;5.88235294117647;4.173622704507513
171380;2021;TO;Palmeiras do Tocantins;4872;0.0;69.44444444444444;0.41050903119868637;51.388888888888886;11.428571428571429;10.262725779967159
171380;2022;TO;Palmeiras do Tocantins;4872;0.0;81.69014084507043;0.41050903119868637;49.29577464788733;6.666666666666667;4.105090311986864
171395;2021;TO;Muricilândia;3367;36.36363636363636;81.81818181818183;0.5940005940005939;45.45454545454545;0.0;0.0
171395;2022;TO;Muricilândia;3367;0.0;85.71428571428571;0.29700029700029695;54.285714285714285;0.0;5.94000594000594
171420;2021;TO;Natividade;8754;29.12621359223301;71.84466019417476;0.2284669865204478;47.57281553398058;4.2105263157894735;11.42334932602239
171420;2022;TO;Natividade;8754;18.18181818181818;72.72727272727273;0.2284669865204478;42.72727272727273;10.0;14.850354123829106
171430;2021;TO;Nazaré;4521;16.129032258064516;69.35483870967742;0.44238000442380004;69.35483870967742;0.0;8.847600088476002
171430;2022;TO;Nazaré;4521;32.786885245901644;90.1639344262295;0.44238000442380004;67.21311475409836;4.166666666666666;2.2119000221190004
171488;2021;TO;Nova Olinda;10367;0.0;72.22222222222221;0.1929198418057297;54.32098765432099;0.0;3.8583968361145944
171488;2022;TO;Nova Olinda;10367;24.242424242424242;81.21212121212122;0.1929198418057297;58.18181818181818;0.0;10.610591299315136
171500;2021;TO;Nova Rosalândia;3362;0.0;75.0;0.5948839976204641;56.25;0.0;5.94883997620464
171500;2022;TO;Nova Rosalândia;3362;0.0;82.85714285714286;0.5948839976204641;34.285714285714285;0.0;8.92325996430696
171510;2021;TO;Novo Acordo;3969;0.0;69.35483870967742;0.2519526329050139;50.0;3.3333333333333335;15.117157974300833
171510;2022;TO;Novo Acordo;3969;12.048192771084338;51.80722891566265;0.2519526329050139;44.57831325301205;10.714285714285714;2.5195263290501386
171515;2021;TO;Novo Alegre;1846;0.0;95.65217391304348;0.5417118093174431;47.82608695652174;9.523809523809524;21.668472372697725
171515;2022;TO;Novo Alegre;1846;90.9090909090909;72.72727272727273;0.5417118093174431;63.63636363636363;5.555555555555555;5.417118093174431
171525;2021;TO;Novo Jardim;2230;0.0;69.76744186046511;0.4484304932735426;46.51162790697674;7.142857142857142;17.937219730941703
171525;2022;TO;Novo Jardim;2230;0.0;50.0;0.4484304932735426;56.25;23.52941176470588;26.90582959641256
171550;2021;TO;Oliveira de Fátima;1164;0.0;87.5;0.8591065292096219;25.0;0.0;0.0
171550;2022;TO;Oliveira de Fátima;1164;0.0;90.47619047619048;0.8591065292096219;71.42857142857143;16.666666666666664;8.59106529209622
171570;2021;TO;Palmeirante;4798;0.0;50.0;0.41684035014589416;56.00000000000001;0.0;12.505210504376823
171570;2022;TO;Palmeirante;4798;48.387096774193544;56.451612903225815;0.41684035014589416;58.06451612903226;2.7027027027027026;8.336807002917883
171575;2021;TO;Palmeirópolis;6975;11.76470588235294;80.0;0.2867383512544803;62.35294117647059;1.2345679012345678;4.301075268817204
171575;2022;TO;Palmeirópolis;6975;0.0;84.52380952380952;0.2867383512544803;64.28571428571429;2.564102564102564;11.469534050179211
171610;2021;TO;Paraíso do Tocantins;52360;17.61006289308176;77.35849056603774;0.03819709702062643;54.59119496855346;0.23148148148148145;7.257448433919022
171610;2022;TO;Paraíso do Tocantins;52360;6.578947368421052;78.02631578947368;0.03819709702062643;62.89473684210526;0.2840909090909091;10.122230710466004
171620;2021;TO;Paranã;10542;18.51851851851852;55.55555555555556;0.1897173211914248;50.0;0.0;20.868905331056727
171620;2022;TO;Paranã;10542;28.368794326241133;70.2127659574468;0.1897173211914248;55.319148936170215;1.2345679012345678;21.81749193701385
171630;2021;TO;Pau D'Arco;4043;15.151515151515152;74.24242424242425;0.4946821667078902;50.0;5.88235294117647;24.73410833539451
171630;2022;TO;Pau D'Arco;4043;20.0;80.0;0.4946821667078902;44.0;3.3333333333333335;14.840465001236705
171650;2021;TO;Pedro Afonso;14055;13.636363636363635;66.81818181818183;0.14229811454998223;70.45454545454545;12.871287128712872;34.15154749199573
171650;2022;TO;Pedro Afonso;14055;27.027027027027028;65.76576576576578;0.14229811454998223;66.21621621621621;7.0588235294117645;44.112415510494486
171660;2021;TO;Peixe;9317;0.0;71.53846153846153;0.2146613716861651;53.07692307692308;0.0;27.905978319201463
171660;2022;TO;Peixe;9317;24.390243902439025;78.04878048780488;0.2146613716861651;61.78861788617886;0.0;8.586454867446603
171665;2021;TO;Pequizeiro;4921;14.705882352941176;80.88235294117648;0.406421459053038;76.47058823529412;6.666666666666667;2.03210729526519
171665;2022;TO;Pequizeiro;4921;31.25;82.8125;0.406421459053038;71.875;0.0;10.16053647632595
171670;2021;TO;Colméia;8941;8.064516129032258;80.64516129032258;0.2236886254333967;78.2258064516129;0.0;11.184431271669835
171670;2022;TO;Colméia;8941;0.0;78.30188679245283;0.2236886254333967;66.98113207547169;1.6666666666666667;15.65820378033777
171700;2021;TO;Pindorama do Tocantins;4478;0.0;70.45454545454545;0.4466279589102278;59.09090909090909;12.121212121212121;11.165698972755694
171700;2022;TO;Pindorama do Tocantins;4478;32.25806451612903;67.74193548387096;0.4466279589102278;38.70967741935484;0.0;24.564537740062526
171720;2021;TO;Piraquê;2282;0.0;70.27027027027027;0.8764241893076249;45.94594594594595;0.0;8.76424189307625
171720;2022;TO;Piraquê;2282;0.0;90.9090909090909;0.43821209465381245;63.63636363636363;13.333333333333334;39.439088518843114
171750;2021;TO;Pium;7128;12.195121951219512;70.73170731707317;0.28058361391694725;46.34146341463415;4.3478260869565215;51.90796857463524
171750;2022;TO;Pium;7128;0.0;72.63157894736842;0.28058361391694725;37.89473684210527;2.2222222222222223;109.42760942760943
171780;2021;TO;Ponte Alta do Bom Jesus;4220;0.0;73.52941176470588;0.23696682464454977;41.17647058823529;0.0;21.327014218009477
171780;2022;TO;Ponte Alta do Bom Jesus;4220;0.0;82.92682926829268;0.47393364928909953;56.09756097560976;4.166666666666666;9.47867298578199
171790;2021;TO;Ponte Alta do Tocantins;7586;8.403361344537815;74.78991596638656;0.2636435539151068;40.33613445378151;0.0;3.9546533087266016
171790;2022;TO;Ponte Alta do Tocantins;7586;19.230769230769234;73.07692307692307;0.2636435539151068;46.15384615384615;3.8461538461538463;15.818613234906406
171800;2021;TO;Porto Alegre do Tocantins;2866;0.0;64.58333333333334;0.34891835310537334;52.083333333333336;10.526315789473683;31.4026517794836
171800;2022;TO;Porto Alegre do Tocantins;2866;54.054054054054056;67.56756756756756;0.6978367062107467;62.16216216216216;14.285714285714285;24.424284717376132
171820;2021;TO;Porto Nacional;64418;14.349775784753364;69.86547085201794;0.031047222825918222;58.02690582959641;1.1173184357541899;11.487472445589743
171820;2022;TO;Porto Nacional;64418;15.609756097560975;71.1219512195122;0.031047222825918222;58.829268292682926;0.4424778761061947;17.386444782514204
171830;2021;TO;Praia Norte;9044;0.0;67.67676767676768;0.22114108801415305;44.44444444444444;1.6666666666666667;2.2114108801415306
171830;2022;TO;Praia Norte;9044;0.0;70.32967032967034;0.22114108801415305;46.15384615384615;2.941176470588235;6.6342326404245915
171840;2021;TO;Presidente Kennedy;3047;0.0;86.36363636363636;0.6563833278634722;61.36363636363637;5.714285714285714;3.281916639317361
171840;2022;TO;Presidente Kennedy;3047;0.0;87.87878787878788;0.3281916639317361;63.63636363636363;6.451612903225806;32.81916639317362
171845;2021;TO;Pugmil;2193;0.0;80.64516129032258;0.45599635202918376;64.51612903225806;0.0;0.0
171845;2022;TO;Pugmil;2193;0.0;79.3103448275862;0.45599635202918376;48.275862068965516;0.0;9.119927040583676
171850;2021;TO;Recursolândia;3421;0.0;85.0;0.29231218941829873;51.66666666666667;0.0;17.538731365097924
171850;2022;TO;Recursolândia;3421;0.0;77.27272727272727;0.5846243788365975;46.96969696969697;0.0;26.30809704764689
171855;2021;TO;Riachinho;3960;15.151515151515152;77.27272727272727;0.5050505050505051;60.60606060606061;0.0;12.626262626262628
171855;2022;TO;Riachinho;3960;0.0;71.1864406779661;0.5050505050505051;52.54237288135594;0.0;27.77777777777778
171865;2021;TO;Rio da Conceição;1768;96.77419354838709;58.06451612903226;0.5656108597285069;38.70967741935484;0.0;0.0
171865;2022;TO;Rio da Conceição;1768;0.0;70.83333333333334;0.5656108597285069;45.83333333333333;0.0;11.312217194570136
171870;2021;TO;Rio dos Bois;2738;25.0;72.5;0.36523009495982467;52.5;0.0;0.0
171870;2022;TO;Rio dos Bois;2738;0.0;90.625;0.7304601899196493;68.75;0.0;14.609203798392988
171875;2021;TO;Rio Sono;4841;14.925373134328359;73.13432835820896;0.4131377814501136;50.74626865671642;0.0;2.065688907250568
171875;2022;TO;Rio Sono;4841;15.873015873015872;74.60317460317461;0.4131377814501136;50.79365079365079;2.941176470588235;8.262755629002273
171880;2021;TO;Sampaio;4215;11.363636363636363;80.68181818181817;0.47449584816132856;39.77272727272727;5.88235294117647;11.862396204033216
171880;2022;TO;Sampaio;4215;12.195121951219512;75.60975609756098;0.23724792408066428;42.68292682926829;3.7037037037037033;14.234875444839858
171884;2021;TO;Sandolândia;3723;0.0;81.81818181818183;0.5372011818426;77.27272727272727;0.0;18.802041364491004
171884;2022;TO;Sandolândia;3723;15.873015873015872;63.49206349206349;0.5372011818426;61.904761904761905;0.0;32.232070910556004
171886;2021;TO;Santa Fé do Araguaia;7216;0.0;85.96491228070175;0.2771618625277162;51.75438596491229;4.25531914893617;6.929046563192905
171886;2022;TO;Santa Fé do Araguaia;7216;8.264462809917356;76.85950413223141;0.2771618625277162;52.892561983471076;2.5;8.314855875831485
171888;2021;TO;Santa Maria do Tocantins;2680;0.0;56.41025641025641;0.746268656716418;69.23076923076923;0.0;29.850746268656717
171888;2022;TO;Santa Maria do Tocantins;2680;0.0;68.08510638297872;0.373134328358209;59.57446808510638;0.0;33.582089552238806
171889;2021;TO;Santa Rita do Tocantins;2219;0.0;83.33333333333334;0.9013068949977467;56.666666666666664;0.0;0.0
171889;2022;TO;Santa Rita do Tocantins;2219;0.0;85.18518518518519;0.9013068949977467;77.77777777777779;28.57142857142857;0.0
171890;2021;TO;Santa Rosa do Tocantins;4653;0.0;68.53932584269663;0.2149151085321298;48.31460674157304;5.88235294117647;6.447453255963894
171890;2022;TO;Santa Rosa do Tocantins;4653;27.397260273972602;79.45205479452055;0.2149151085321298;43.83561643835616;12.5;4.298302170642596
171900;2021;TO;Santa Tereza do Tocantins;2781;37.73584905660377;75.47169811320755;0.719165767709457;49.056603773584904;6.896551724137931;10.787486515641854
171900;2022;TO;Santa Tereza do Tocantins;2781;20.0;90.0;0.3595828838547285;46.0;0.0;0.0
172000;2021;TO;Santa Terezinha do Tocantins;2406;35.714285714285715;89.28571428571429;0.41562759767248547;64.28571428571429;12.5;4.156275976724855
172000;2022;TO;Santa Terezinha do Tocantins;2406;28.57142857142857;94.28571428571428;0.8312551953449709;45.714285714285715;11.11111111111111;16.62510390689942
172010;2021;TO;São Bento do Tocantins;5654;25.31645569620253;68.35443037974683;0.17686593562079944;44.303797468354425;8.333333333333332;5.3059780686239835
172010;2022;TO;São Bento do Tocantins;5654;0.0;78.43137254901961;0.17686593562079944;49.01960784313725;0.0;17.686593562079945
172015;2021;TO;São Félix do Tocantins;1783;0.0;57.14285714285714;0.5608524957936063;47.61904761904761;0.0;16.825574873808186
172015;2022;TO;São Félix do Tocantins;1783;0.0;50.0;0.5608524957936063;55.55555555555556;0.0;5.608524957936063
172020;2021;TO;São Miguel do Tocantins;13241;6.451612903225806;60.64516129032258;0.15104599350502226;45.16129032258064;1.4492753623188406;0.7552299675251114
172020;2022;TO;São Miguel do Tocantins;13241;6.896551724137931;64.13793103448275;0.15104599350502226;47.58620689655172;3.8461538461538463;1.5104599350502228
172025;2021;TO;São Salvador do Tocantins;2385;0.0;73.07692307692307;0.4192872117400419;57.692307692307686;0.0;0.0
172025;2022;TO;São Salvador do Tocantins;2385;0.0;73.68421052631578;0.8385744234800838;52.63157894736842;0.0;8.385744234800837
172030;2021;TO;São Sebastião do Tocantins;4100;17.857142857142858;80.35714285714286;0.4878048780487805;39.285714285714285;7.5;7.317073170731708
172030;2022;TO;São Sebastião do Tocantins;4100;16.129032258064516;83.87096774193549;0.4878048780487805;30.64516129032258;10.344827586206897;9.75609756097561
172049;2021;TO;São Valério;4422;0.0;77.5;0.4522840343735866;57.49999999999999;0.0;0.0
172049;2022;TO;São Valério;4422;18.867924528301884;81.13207547169812;0.4522840343735866;66.0377358490566;0.0;6.7842605156037985
172065;2021;TO;Silvanópolis;5108;0.0;65.07936507936508;0.39154267815191857;50.79365079365079;0.0;5.873140172278779
